"currency","date","sumvolume","count","meanprice"
"ARS",2015-02-22,0.156,1,3206.03
"ARS",2015-02-23,9.15,6,3010.14333333333
"ARS",2015-02-24,6.7004,7,3084.39285714286
"ARS",2015-02-25,38.0744,12,2993.64416666667
"ARS",2015-02-26,135.4965,30,3013.30933333333
"ARS",2015-02-27,27.6032,13,3135.22769230769
"ARS",2015-02-28,5.1568,1,3296.62
"ARS",2015-03-01,0.2,1,3024.55
"ARS",2015-03-02,10.0703,12,3295.71833333333
"ARS",2015-03-03,35.6542,24,3436.39583333333
"ARS",2015-03-04,15.1879,16,3414.82125
"ARS",2015-03-05,17.1266,19,3269.4147368421
"ARS",2015-03-06,9.1479,7,3432.71
"ARS",2015-03-07,1.4878,1,3360.67
"ARS",2015-03-09,52.4132,16,3500.5875
"ARS",2015-03-10,13.8218,9,3531.55666666667
"ARS",2015-03-11,25.5883,16,3584.0525
"ARS",2015-03-12,19.4166,11,3578.21
"ARS",2015-03-13,49.8137,13,3491.98307692308
"ARS",2015-03-14,1.92,2,3318.795
"ARS",2015-03-16,46.7548,14,3389.51785714286
"ARS",2015-03-17,10.0254,11,3434.67545454545
"ARS",2015-03-18,12.2884,18,3218.19611111111
"ARS",2015-03-19,12.1047,8,3106.1475
"ARS",2015-03-20,14.1636,18,3157.79277777778
"ARS",2015-03-21,4.3346,49,2908.49693877551
"ARS",2015-03-23,1,1,3175.66
"ARS",2015-03-24,0.4664,1,3063.89
"ARS",2015-03-25,1.1672,5,3345.51
"ARS",2015-03-26,4.1508,5,3144.338
"ARS",2015-03-27,32.0266,10,3131.03
"ARS",2015-03-29,2.0238,1,2907.9
"ARS",2015-03-30,12.5802,16,3074.826875
"ARS",2015-03-31,8.119,7,3137.60714285714
"ARS",2015-04-01,10.3419,12,2975.3075
"ARS",2015-04-02,0.3516,1,2844.14
"ARS",2015-04-03,8.4208,4,3053.7
"ARS",2015-04-04,2.9666,4,2989.0075
"ARS",2015-04-06,22.5792,19,3047.14
"ARS",2015-04-07,12.2942,19,3056.65894736842
"ARS",2015-04-08,11.3324,11,2941.49181818182
"ARS",2015-04-09,10.8691,11,2959.12909090909
"ARS",2015-04-10,10.6408,9,2830.41111111111
"ARS",2015-04-11,4.0552,4,2847.15
"ARS",2015-04-13,17.8455,17,2749.75882352941
"ARS",2015-04-14,101.6503,27,2584.33518518519
"ARS",2015-04-15,4.9145,7,2712.37428571429
"ARS",2015-04-16,9.5153,10,2813.91
"ARS",2015-04-17,59.1772,14,2746.32571428571
"ARS",2015-04-18,2.9654,3,2639.82
"ARS",2015-04-20,8.8485,5,2705.866
"ARS",2015-04-21,50.5039,21,2789.46333333333
"ARS",2015-04-22,13.7822,19,2885.07368421053
"ARS",2015-04-23,12.7227,11,2892.25909090909
"ARS",2015-04-24,20.1943,15,2802.54866666667
"ARS",2015-04-25,1.7961,2,2856.185
"ARS",2015-04-26,1.3382,3,2879.42333333333
"ARS",2015-04-27,87.8823,23,2664.19956521739
"ARS",2015-04-28,14.7357,9,2727.85777777778
"ARS",2015-04-29,6.9694,9,2794.53666666667
"ARS",2015-04-30,19.8076,16,2869.135625
"ARS",2015-05-01,1,1,2810
"ARS",2015-05-04,46.6963,20,2915.0375
"ARS",2015-05-05,21.5813,15,2768.80933333333
"ARS",2015-05-06,9.4052,11,2854.04909090909
"ARS",2015-05-07,20.6201,15,2804.20733333333
"ARS",2015-05-08,42.6263,11,2866.13909090909
"ARS",2015-05-09,4.0816,5,2956.75
"ARS",2015-05-11,16.4426,14,2989.50642857143
"ARS",2015-05-12,8.9268,8,2970.0575
"ARS",2015-05-13,7.9012,14,3001.00428571429
"ARS",2015-05-14,23.2618,12,2917.44333333333
"ARS",2015-05-15,139.3491,30,2828.04066666667
"ARS",2015-05-16,7.8787,4,2841.18
"ARS",2015-05-18,9.6241,8,2872.7175
"ARS",2015-05-19,18.387,16,2898.70125
"ARS",2015-05-20,28.3913,19,2903.80368421053
"ARS",2015-05-21,15.9883,13,2936.73153846154
"ARS",2015-05-22,5.1322,4,3008.58
"ARS",2015-05-23,4.0233,5,2981.632
"ARS",2015-05-24,0.2963,2,3063.83
"ARS",2015-05-25,0.3273,1,3055.3
"ARS",2015-05-26,4.259,4,2941.9275
"ARS",2015-05-27,3.707,7,2898.43285714286
"ARS",2015-05-28,13.3014,11,2978.11272727273
"ARS",2015-05-29,14.7205,14,3003.09285714286
"ARS",2015-05-30,1.0296,1,2859.11
"ARS",2015-05-31,0.0018,6,3333.33
"ARS",2015-06-01,22.3552,18,2889.72222222222
"ARS",2015-06-02,57.2486,26,2801.25653846154
"ARS",2015-06-03,22.5972,15,2819.15066666667
"ARS",2015-06-04,17.3349,16,2804.865
"ARS",2015-06-05,15.7711,17,2797.84
"ARS",2015-06-06,0.3711,1,2694.69
"ARS",2015-06-07,4.7256,4,2810.7525
"ARS",2015-06-08,17.3715,20,2843.616
"ARS",2015-06-09,82.1996,20,2822.0245
"ARS",2015-06-10,41.065,19,2820.64842105263
"ARS",2015-06-11,17.7497,13,2782.03769230769
"ARS",2015-06-12,27.9786,19,2813.12631578947
"ARS",2015-06-13,2.7393,2,2723.14
"ARS",2015-06-14,2.4546,2,2808.31
"ARS",2015-06-15,23.0801,17,2885.42764705882
"ARS",2015-06-16,19.1138,15,2943.202
"ARS",2015-06-17,6.9403,14,3085.8
"ARS",2015-06-18,15.2394,10,3100.671
"ARS",2015-06-19,22.1909,15,3008.24933333333
"ARS",2015-06-20,2.4474,3,3041.21
"ARS",2015-06-21,0.861,1,2978.47
"ARS",2015-06-22,12.0157,15,3041.21066666667
"ARS",2015-06-23,16.0514,19,3049.64842105263
"ARS",2015-06-24,17.486,15,3022.982
"ARS",2015-06-25,8.1432,7,3121.90857142857
"ARS",2015-06-26,13.422,13,3066.72769230769
"ARS",2015-06-27,7.9562,3,3029.69666666667
"ARS",2015-06-28,1.837,2,3240.07
"ARS",2015-06-29,23.4828,18,3258.36277777778
"ARS",2015-06-30,33.5748,33,3423.42515151515
"ARS",2015-07-01,10.4498,13,3436.37538461538
"ARS",2015-07-02,62.6616,19,3358.07684210526
"ARS",2015-07-03,6.6077,11,3423.11636363636
"ARS",2015-07-04,2.0094,2,3527.48
"ARS",2015-07-05,3.9066,3,3518.59333333333
"ARS",2015-07-06,42.3296,29,3517.68034482759
"ARS",2015-07-07,13.4458,12,3458.34083333333
"ARS",2015-07-08,46.134,24,3546.99291666667
"ARS",2015-07-09,3.2809,5,3604.992
"ARS",2015-07-10,88.8617,29,3711.22620689655
"ARS",2015-07-11,2.0116,3,3908.93666666667
"ARS",2015-07-12,2.4322,2,3894.4
"ARS",2015-07-13,12.4458,17,3903.15529411765
"ARS",2015-07-14,19.754,23,3911.03608695652
"ARS",2015-07-15,14.4788,17,3948.47529411765
"ARS",2015-07-16,9.0818,16,3756.996875
"ARS",2015-07-17,35.1872,21,3740.64047619048
"ARS",2015-07-18,2.1121,5,3718.68
"ARS",2015-07-19,0.3866,1,3879.98
"ARS",2015-07-20,22.6169,18,3812.015
"ARS",2015-07-21,17.2528,23,3854.1752173913
"ARS",2015-07-22,24.1857,24,3915.82958333333
"ARS",2015-07-23,8.9776,10,3912.059
"ARS",2015-07-24,16.8188,16,4068.98375
"ARS",2015-07-25,2.1676,2,3937.46
"ARS",2015-07-27,21.9298,22,4096.24
"ARS",2015-07-28,39.9953,22,4097.02272727273
"ARS",2015-07-29,20.2936,16,4121.751875
"ARS",2015-07-30,31.5966,26,4195.35307692308
"ARS",2015-07-31,42.4793,21,4151.34476190476
"ARS",2015-08-01,2.5362,3,4175.47
"ARS",2015-08-02,0.5617,1,4272.74
"ARS",2015-08-03,34.0725,27,4113.48518518519
"ARS",2015-08-04,17.9185,20,4132.9755
"ARS",2015-08-05,22.6753,23,4119.16086956522
"ARS",2015-08-06,19.3669,15,3999.08066666667
"ARS",2015-08-07,33.1434,28,4047.57214285714
"ARS",2015-08-08,5.3665,7,3864.15857142857
"ARS",2015-08-09,0.9536,1,3880.03
"ARS",2015-08-10,14.444,15,3781.98866666667
"ARS",2015-08-11,18.9032,21,3798.73761904762
"ARS",2015-08-12,24.6681,20,3886.599
"ARS",2015-08-13,52.98,19,3811.95842105263
"ARS",2015-08-14,21.0155,11,3862.42545454545
"ARS",2015-08-15,0.2708,1,3692.76
"ARS",2015-08-16,1,1,3951.41
"ARS",2015-08-17,2.1971,2,3727.665
"ARS",2015-08-18,25.5244,21,3663.30476190476
"ARS",2015-08-19,17.256,21,3420.35666666667
"ARS",2015-08-20,9.0617,14,3344.60928571429
"ARS",2015-08-21,40.621,26,3544.27615384615
"ARS",2015-08-22,0.6459,2,3401.555
"ARS",2015-08-23,0.8844,1,3505.2
"ARS",2015-08-24,7.8912,11,3384.26272727273
"ARS",2015-08-25,53.6108,14,3399.96785714286
"ARS",2015-08-26,32.406,15,3527.83666666667
"ARS",2015-08-27,9.8045,12,3431.56
"ARS",2015-08-28,11.9228,13,3486.93538461538
"ARS",2015-08-29,0.3139,1,3376.87
"ARS",2015-08-31,29.4351,24,3458.74083333333
"ARS",2015-09-01,8.0227,7,3515.76857142857
"ARS",2015-09-02,86.3264,38,3497.54315789474
"ARS",2015-09-03,20.8016,16,3426.1425
"ARS",2015-09-04,15.5433,23,3486.73217391304
"ARS",2015-09-05,1.878,5,3543.188
"ARS",2015-09-06,0.0397,1,3778.34
"ARS",2015-09-07,13.3889,17,3524.53941176471
"ARS",2015-09-08,58.1268,27,3522.17259259259
"ARS",2015-09-09,21.6803,18,3579.55833333333
"ARS",2015-09-10,7.4323,15,3496.83666666667
"ARS",2015-09-11,8.4206,19,3467.99263157895
"ARS",2015-09-12,0.4367,2,3510.45
"ARS",2015-09-13,1.6541,2,3466.465
"ARS",2015-09-14,27.2817,21,3391.54
"ARS",2015-09-15,82.4941,14,3470.18357142857
"ARS",2015-09-16,10.0071,16,3440.665625
"ARS",2015-09-17,47.3924,12,3558.25
"ARS",2015-09-18,9.4603,18,3589.10055555556
"ARS",2015-09-19,2.7688,4,3607.49
"ARS",2015-09-20,0.4013,2,3949.775
"ARS",2015-09-21,5.6851,9,3589.47666666667
"ARS",2015-09-22,22.336,23,3543.17608695652
"ARS",2015-09-23,102.2994,20,3623.381
"ARS",2015-09-24,15.1919,19,3541.32894736842
"ARS",2015-09-25,11.5855,19,3713.44684210526
"ARS",2015-09-26,1.3031,1,3837
"ARS",2015-09-27,1.5426,1,3565.41
"ARS",2015-09-28,13.738,16,3690.2875
"ARS",2015-09-29,14.7718,18,3827.27166666667
"ARS",2015-09-30,60.9173,13,3692.30692307692
"ARS",2015-10-01,12.5776,11,3709.39
"ARS",2015-10-02,16.6309,19,3749.40842105263
"ARS",2015-10-03,5.592,7,3696.71
"ARS",2015-10-04,0.9342,1,3872.83
"ARS",2015-10-05,11.1889,19,3756.02684210526
"ARS",2015-10-06,29.7963,27,3772.47
"ARS",2015-10-07,22.992,26,3785.95115384615
"ARS",2015-10-08,11.443,18,3767.89388888889
"ARS",2015-10-09,15.5862,24,3807.85708333333
"ARS",2015-10-10,1.7487,5,3813.316
"ARS",2015-10-12,0.6038,2,3814.825
"ARS",2015-10-13,30.5305,37,3833.8372972973
"ARS",2015-10-14,22.2978,27,3812.11
"ARS",2015-10-15,65.2946,25,3900.0956
"ARS",2015-10-16,17.9252,28,3988.96
"ARS",2015-10-17,6.945,12,3960.2575
"ARS",2015-10-18,5.6827,7,4095.80857142857
"ARS",2015-10-19,28.3482,36,4051.7775
"ARS",2015-10-20,22.3464,27,4136.28666666667
"ARS",2015-10-21,27.329,32,4128.8659375
"ARS",2015-10-22,24.738,24,4231.25166666667
"ARS",2015-10-23,32.8477,26,4280.79269230769
"ARS",2015-10-24,3.871,7,4359.58
"ARS",2015-10-25,1.9572,2,4804.57
"ARS",2015-10-26,85.9215,27,4536.54518518518
"ARS",2015-10-27,12.0887,15,4609.10466666667
"ARS",2015-10-28,21.8863,30,4703.25466666667
"ARS",2015-10-29,25.8869,22,4822.59227272727
"ARS",2015-10-30,26.9708,31,4900.72419354839
"ARS",2015-10-31,6.6735,10,5005.523
"ARS",2015-11-01,3.2453,5,5112.632
"ARS",2015-11-02,11.4672,19,5229.57421052632
"ARS",2015-11-03,90.1632,37,6011.23675675676
"ARS",2015-11-04,16.1721,23,7312.81608695652
"ARS",2015-11-05,13.4982,28,6081.61357142857
"ARS",2015-11-06,7.0448,13,5933.72538461539
"ARS",2015-11-07,4.8108,7,6057.47571428571
"ARS",2015-11-08,0.2798,1,7147.96
"ARS",2015-11-09,17.7836,22,5845.39227272727
"ARS",2015-11-10,30.283,33,5254.29787878788
"ARS",2015-11-11,24.1343,20,4691.7885
"ARS",2015-11-12,25.3208,33,5034.72393939394
"ARS",2015-11-13,6.5909,10,5208.831
"ARS",2015-11-14,0.5863,3,5292.74
"ARS",2015-11-15,1.4323,4,4787.1225
"ARS",2015-11-16,20.2348,20,4935.115
"ARS",2015-11-17,69.9306,20,4964.3425
"ARS",2015-11-18,20.0502,18,5005.11055555556
"ARS",2015-11-19,15.1222,19,4973.65210526316
"ARS",2015-11-20,21.2831,33,4851.48090909091
"ARS",2015-11-21,0.8588,4,4853.1675
"ARS",2015-11-23,13.798,21,4851.20333333333
"ARS",2015-11-24,14.523,21,4824.12380952381
"ARS",2015-11-25,11.5369,16,4830.484375
"ARS",2015-11-26,15.5344,25,5138.8984
"ARS",2015-11-27,9.5251,9,5109.37222222222
"ARS",2015-11-28,1.1813,5,5083.964
"ARS",2015-11-30,70.1841,29,5479.06896551724
"ARS",2015-12-01,17.3267,27,5275.59666666667
"ARS",2015-12-02,25.6216,25,5056.8328
"ARS",2015-12-03,22.0047,27,5182.08518518518
"ARS",2015-12-04,22.3526,30,5066.44466666667
"ARS",2015-12-05,2.5395,5,5215.624
"ARS",2015-12-06,0.418,1,5023.92
"ARS",2015-12-07,4.507,3,5611.12333333333
"ARS",2015-12-08,1.3222,4,5805.0325
"ARS",2015-12-09,27.172,38,5765.72947368421
"ARS",2015-12-10,17.2679,31,5782.28419354839
"ARS",2015-12-11,16.1759,25,6084.444
"ARS",2015-12-12,2.0872,7,6170.21714285714
"ARS",2015-12-13,1.4591,4,6054.015
"ARS",2015-12-14,37.3142,29,6309.96793103448
"ARS",2015-12-15,11.7072,18,6511.59333333333
"ARS",2015-12-16,18.794,32,6467.36625
"ARS",2015-12-17,72.2093,38,6582.65710526316
"ARS",2015-12-18,9.3731,15,6578.46666666667
"ARS",2015-12-19,1.948,4,6688.27
"ARS",2015-12-20,11.137,7,6416.21857142857
"ARS",2015-12-21,29.3724,25,6178.51
"ARS",2015-12-22,63.936,33,6045.94515151515
"ARS",2015-12-23,8.5352,19,6304.92789473684
"ARS",2015-12-24,3.7772,9,6613.69888888889
"ARS",2015-12-25,0.3748,4,6725.3075
"ARS",2015-12-26,1.4877,5,6457.41
"ARS",2015-12-27,0.5654,3,6037.97333333333
"ARS",2015-12-28,10.2884,17,6196.57235294118
"ARS",2015-12-29,16.9365,30,6298.50933333333
"ARS",2015-12-30,14.1317,26,6258.47961538462
"ARS",2015-12-31,0.1565,2,6459.855
"ARS",2016-01-01,1.6398,3,6291.67
"ARS",2016-01-02,0.928,2,6176.01
"ARS",2016-01-03,1.445,3,6178.41666666667
"ARS",2016-01-04,20.0317,23,6198.58391304348
"ARS",2016-01-05,12.0501,32,6317.669375
"ARS",2016-01-06,17.2544,26,6231.10730769231
"ARS",2016-01-07,13.126,26,6648.65730769231
"ARS",2016-01-08,15.4069,27,6625.51666666667
"ARS",2016-01-09,2.6857,14,6821.64357142857
"ARS",2016-01-10,0.4966,4,6633.5925
"ARS",2016-01-11,17.7653,23,6575.20217391304
"ARS",2016-01-12,13.4526,35,6618.44914285714
"ARS",2016-01-13,10.1004,29,6552.67
"ARS",2016-01-14,7.9871,30,6698.86766666667
"ARS",2016-01-15,10.3795,27,6277.03148148148
"ARS",2016-01-16,3.045,8,6020.24625
"ARS",2016-01-17,0.1081,2,6382.98
"ARS",2016-01-18,10.0623,17,6094.38
"ARS",2016-01-19,55.1492,22,5845.17272727273
"ARS",2016-01-20,40.1152,24,6078.81833333333
"ARS",2016-01-21,33.1045,19,6196.80052631579
"ARS",2016-01-22,28.6585,8,5979.2975
"ARS",2016-01-23,0.4054,3,6231.35333333333
"ARS",2016-01-24,0.0311,2,6430.935
"ARS",2016-01-25,14.5638,23,6058.34434782609
"ARS",2016-01-26,6.5476,20,6061.1825
"ARS",2016-01-27,9.7641,13,5888.18692307692
"ARS",2016-01-28,34.6201,18,5661.01722222222
"ARS",2016-01-29,26.8024,29,5750.68103448276
"ARS",2016-01-30,27.2126,12,5721.5325
"ARS",2016-01-31,2.7168,9,5721.61444444444
"ARS",2016-02-01,88.6489,43,5596.56488372093
"ARS",2016-02-02,19.265,27,5559.02074074074
"ARS",2016-02-03,12.5335,18,5532.24888888889
"ARS",2016-02-04,30.3413,34,5597.57352941176
"ARS",2016-02-05,19.6613,28,5662.31214285714
"ARS",2016-02-06,2.6014,7,5651.45428571429
"ARS",2016-02-07,1.2266,5,5550.636
"ARS",2016-02-08,1.5918,5,5727.15
"ARS",2016-02-09,0.1986,3,5357.06666666667
"ARS",2016-02-10,29.8554,50,5591.4496
"ARS",2016-02-11,22.349,32,5614.22
"ARS",2016-02-12,30.2955,41,5658.16268292683
"ARS",2016-02-13,0.7448,5,5837.788
"ARS",2016-02-14,2.0297,3,5793.53
"ARS",2016-02-15,18.6586,34,6159.53764705882
"ARS",2016-02-16,33.2289,28,6122.50214285714
"ARS",2016-02-17,21.779,35,6305.73142857143
"ARS",2016-02-18,12.6113,12,6392.22
"ARS",2016-02-19,14.9735,25,6415.36
"ARS",2016-02-20,0.2994,2,7252.41
"ARS",2016-02-21,0.5613,3,7675.25
"ARS",2016-02-22,13.4204,17,6705.71764705882
"ARS",2016-02-23,4.7143,13,6501.39538461538
"ARS",2016-02-24,46.1267,22,6641.81409090909
"ARS",2016-02-25,24.8781,35,6652.628
"ARS",2016-02-26,16.4938,24,6834.69
"ARS",2016-02-27,1.3928,5,6746.696
"ARS",2016-02-28,1.1151,2,5663.185
"ARS",2016-02-29,13.5289,24,6965.38125
"ARS",2016-03-01,26.5367,35,7087.552
"ARS",2016-03-02,83.6784,39,6858.75717948718
"ARS",2016-03-03,13.4696,26,6776.045
"ARS",2016-03-04,21.9338,28,6618.00392857143
"ARS",2016-03-05,1.1689,2,6413.555
"ARS",2016-03-06,1.311,4,6577.29
"ARS",2016-03-07,11.0406,22,6441.72954545454
"ARS",2016-03-08,25.7089,35,6628.14485714286
"ARS",2016-03-09,11.032,22,6388.50727272727
"ARS",2016-03-10,16.2144,24,6568.99583333333
"ARS",2016-03-11,15.7052,22,6390.08545454545
"ARS",2016-03-12,2.6581,4,6320.54
"ARS",2016-03-13,0.0999,1,6006.01
"ARS",2016-03-14,14.0528,23,6595.70347826087
"ARS",2016-03-15,9.9173,18,6369.66277777778
"ARS",2016-03-16,17.3014,23,6432.27956521739
"ARS",2016-03-17,9.9581,19,6324.53105263158
"ARS",2016-03-18,15.2945,22,6333.76863636364
"ARS",2016-03-19,0.6353,2,6322.725
"ARS",2016-03-20,0.0811,1,6165.23
"ARS",2016-03-21,14.6479,26,6293.06423076923
"ARS",2016-03-22,13.976,25,6499.8668
"ARS",2016-03-23,48.383,27,6356.93185185185
"ARS",2016-03-24,2.1781,10,6525.823
"ARS",2016-03-25,4.2457,7,6236.89714285714
"ARS",2016-03-26,0.1593,1,5963.59
"ARS",2016-03-27,0.2484,2,7342.25
"ARS",2016-03-28,18.136,25,6499.0268
"ARS",2016-03-29,17.2832,18,6492.57611111111
"ARS",2016-03-30,11.4699,21,6345.16857142857
"ARS",2016-03-31,27.163,27,6537.00444444444
"ARS",2016-04-01,13.6359,32,6524.8253125
"ARS",2016-04-02,2.9281,7,6682.78714285714
"ARS",2016-04-03,2.2778,5,6591.376
"ARS",2016-04-04,26.8435,32,6406.9234375
"ARS",2016-04-05,91.6876,45,6428.16022222222
"ARS",2016-04-06,21.2293,40,6477.898
"ARS",2016-04-07,71.9217,31,6409.55451612903
"ARS",2016-04-08,11.3765,22,6301.26636363636
"ARS",2016-04-09,2.5807,7,6536.28714285714
"ARS",2016-04-10,2.5782,7,6542.17
"ARS",2016-04-11,15.5001,23,6464.62391304348
"ARS",2016-04-12,19.833,26,6523.42230769231
"ARS",2016-04-13,31.5341,32,6404.255625
"ARS",2016-04-14,10.6462,17,6356.45352941176
"ARS",2016-04-15,14.9296,25,6350.266
"ARS",2016-04-16,2.7853,2,6268.635
"ARS",2016-04-17,0.0412,1,6067.96
"ARS",2016-04-18,21.1747,32,6332.3828125
"ARS",2016-04-19,30.2502,25,6334.9188
"ARS",2016-04-20,12.4767,23,6685.08695652174
"ARS",2016-04-21,5.7602,17,5497.46352941177
"ARS",2016-04-22,8.2071,18,6673.83222222222
"ARS",2016-04-23,0.7201,3,6670.04333333333
"ARS",2016-04-24,0.3,1,6490.33
"ARS",2016-04-25,20.7329,22,6711.79681818182
"ARS",2016-04-26,31.1303,23,6850.15130434783
"ARS",2016-04-27,38.1246,21,6709.61952380952
"ARS",2016-04-28,9.9375,18,6609.93666666667
"ARS",2016-04-29,25.6532,23,6672.90130434783
"ARS",2016-04-30,1.162,6,6795.82
"ARS",2016-05-01,0.0735,1,6802.72
"ARS",2016-05-02,6.7737,24,6644.48041666667
"ARS",2016-05-03,23.7637,24,6448.89875
"ARS",2016-05-04,22.6159,36,6504.75333333333
"ARS",2016-05-05,14.8975,27,6599.03148148148
"ARS",2016-05-06,9.094,27,6629.37666666667
"ARS",2016-05-07,3.1062,11,6784.46
"ARS",2016-05-08,1.3602,7,7069.60714285714
"ARS",2016-05-09,29.4352,30,6653.648
"ARS",2016-05-10,25.202,30,6590.141
"ARS",2016-05-11,12.5425,29,6635.41862068965
"ARS",2016-05-12,37.2299,33,6543.47545454545
"ARS",2016-05-13,46.6568,35,6642.82657142857
"ARS",2016-05-14,2.1864,8,6780.505
"ARS",2016-05-15,0.8026,3,6618.42666666667
"ARS",2016-05-16,35.4454,30,6691.92966666667
"ARS",2016-05-17,16.9549,26,6591.17384615385
"ARS",2016-05-18,13.4363,26,6590.28576923077
"ARS",2016-05-19,28.9611,24,6533.04166666667
"ARS",2016-05-20,26.2249,19,6389.41210526316
"ARS",2016-05-21,0.4548,7,6382.94428571429
"ARS",2016-05-22,0.0547,1,6398.54
"ARS",2016-05-23,21.4839,29,6416.24137931035
"ARS",2016-05-24,22.6585,27,6431.83333333333
"ARS",2016-05-25,0.1418,3,7178.19666666667
"ARS",2016-05-26,8.7683,20,6615.279
"ARS",2016-05-27,30.9114,42,6845.77738095238
"ARS",2016-05-28,3.2724,9,7234.62444444444
"ARS",2016-05-29,1.0504,2,7400.73
"ARS",2016-05-30,41.814,40,7804.7325
"ARS",2016-05-31,6.4737,19,7910.26263157895
"ARS",2016-06-01,12.8846,32,7915.0915625
"ARS",2016-06-02,24.7144,37,7817.33837837838
"ARS",2016-06-03,13.6105,29,8097.57413793103
"ARS",2016-06-04,2.3961,4,8454.895
"ARS",2016-06-05,1.0354,2,8293.79
"ARS",2016-06-06,11.1775,25,8503.3304
"ARS",2016-06-07,20.2675,35,8362.38914285714
"ARS",2016-06-08,21.4867,30,8277.518
"ARS",2016-06-09,12.1411,17,8227.85470588235
"ARS",2016-06-10,28.4341,42,8320.64190476191
"ARS",2016-06-11,2.4223,8,8637.70375
"ARS",2016-06-12,2.2882,5,9485.986
"ARS",2016-06-13,21.4801,39,9911.82717948718
"ARS",2016-06-14,29.0782,35,9717.64057142857
"ARS",2016-06-15,10.8456,27,9786.03888888889
"ARS",2016-06-16,14.7884,36,10645.7533333333
"ARS",2016-06-17,4.292,2,11071.775
"ARS",2016-06-18,1.1542,7,10637.0357142857
"ARS",2016-06-19,1.2416,2,12044.745
"ARS",2016-06-20,0.4587,4,10250.19
"ARS",2016-06-21,16.2311,34,9850.61176470588
"ARS",2016-06-22,6.4458,14,9576.91214285714
"ARS",2016-06-23,5.6795,21,9116.00666666667
"ARS",2016-06-24,9.9481,21,10328.6676190476
"ARS",2016-06-25,0.836,3,10551.3833333333
"ARS",2016-06-26,0.7507,3,11240.53
"ARS",2016-06-27,11.1823,26,9850.22538461539
"ARS",2016-06-28,6.8422,16,10171.3425
"ARS",2016-06-29,6.5727,15,9757.19733333333
"ARS",2016-06-30,6.0166,15,10452.9066666667
"ARS",2016-07-01,15.3118,32,10646.023125
"ARS",2016-07-02,0.2774,4,11708.1875
"ARS",2016-07-03,0.6669,5,10430.16
"ARS",2016-07-04,5.1562,17,10966.7694117647
"ARS",2016-07-05,21.0785,29,11085.8168965517
"ARS",2016-07-06,17.7377,31,10474.8051612903
"ARS",2016-07-07,10.3113,25,9720.8876
"ARS",2016-07-08,1.9238,8,9851.94125
"ARS",2016-07-09,2.4375,10,10403.198
"ARS",2016-07-10,1.2385,2,9699.635
"ARS",2016-07-11,10.3972,25,10190.776
"ARS",2016-07-12,33.5572,36,10206.5025
"ARS",2016-07-13,11.946,27,10059.8044444444
"ARS",2016-07-14,8.6664,24,10192.7070833333
"ARS",2016-07-15,10.219,27,10228.2037037037
"ARS",2016-07-16,3.1625,7,10199.2428571429
"ARS",2016-07-17,0.2776,2,9858.53
"ARS",2016-07-18,13.9294,26,10553.0692307692
"ARS",2016-07-19,8.6557,16,10331.7725
"ARS",2016-07-20,7.5922,16,10301.986875
"ARS",2016-07-21,5.155,12,10106.965
"ARS",2016-07-22,14.1317,23,9950.34173913043
"ARS",2016-07-23,3.984,6,10164.7933333333
"ARS",2016-07-24,0.7936,6,10432.815
"ARS",2016-07-25,6.3909,22,10247.6872727273
"ARS",2016-07-26,15.08,26,10306.5588461538
"ARS",2016-07-27,17.8106,33,10043.9951515152
"ARS",2016-07-28,10.2827,26,10165.4457692308
"ARS",2016-07-29,15.3132,30,9993.90733333333
"ARS",2016-07-30,3.0522,14,10248.5671428571
"ARS",2016-07-31,0.9776,6,10043.875
"ARS",2016-08-01,9.0318,23,9719.78
"ARS",2016-08-02,9.0786,21,9284.32761904762
"ARS",2016-08-03,6.2229,17,8926.26176470588
"ARS",2016-08-04,6.6548,21,9177.08952380952
"ARS",2016-08-05,10.253,25,9525.2772
"ARS",2016-08-06,3.4654,8,9179.70875
"ARS",2016-08-07,0.062,1,8826.94
"ARS",2016-08-08,11.4863,28,9403.34607142857
"ARS",2016-08-09,6.6497,18,9173.90166666667
"ARS",2016-08-10,9.4104,29,9246.95206896552
"ARS",2016-08-11,5.4021,18,9111.26777777778
"ARS",2016-08-12,9.885,27,9130.83703703704
"ARS",2016-08-13,1.5652,9,9456.13222222222
"ARS",2016-08-14,0.5136,5,9098.63
"ARS",2016-08-15,5.1316,11,8718.06090909091
"ARS",2016-08-16,11.9631,33,8913.92060606061
"ARS",2016-08-17,6.4765,23,8966.62478260869
"ARS",2016-08-18,6.1443,16,8833.55125
"ARS",2016-08-19,4.6277,17,8923.06235294118
"ARS",2016-08-20,2.2558,8,9009.4775
"ARS",2016-08-21,0.5611,2,8753.36
"ARS",2016-08-22,9.8493,18,8905.18611111111
"ARS",2016-08-23,11.0415,24,9000.9025
"ARS",2016-08-24,13.0655,33,8880.92545454545
"ARS",2016-08-25,6.8749,19,8818.69
"ARS",2016-08-26,23.8301,26,8868.73115384615
"ARS",2016-08-27,0.7088,2,8494.97
"ARS",2016-08-28,1.4099,2,8511.25
"ARS",2016-08-29,10.1377,22,8691.56863636364
"ARS",2016-08-30,10.4971,25,9031.1428
"ARS",2016-08-31,9.0256,21,8815.00333333333
"ARS",2016-09-01,13.0081,21,8773.73047619048
"ARS",2016-09-02,12.9912,34,8679.40941176471
"ARS",2016-09-03,0.626,7,9447.99571428571
